tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order,timezone_name,type,country,tmclinear,frc,border_set,f_system,urban_code,faciltype,structype,thrulanes,route_numb,route_sign,route_qual,altrtename,aadt,aadt_singl,aadt_combi,nhs,nhs_pct,strhnt_typ,strhnt_pct,truck,isprimary,active_start_date,active_end_date,thrulanes_unidir,aadt_unidir,aadt_singl_unidir,aadt_combi_unidir
129P08264,WASHINGTON ST,NORTHBOUND,MA-138/TURNPIKE ST,MA,NORFOLK,02021,42.19109,-71.11808,42.1914,-71.11769,0.029275,6.0,America/New_York,P1.11,USA,624,4,N,3,9271,1,,2,,1,1,,11332,520,124,1,94,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11332,520,124
129P10590,ANDREW P MCARDLE BRG,NORTHBOUND,NAY ST,MA,SUFFOLK,02128,42.38327,-71.03932,42.38339,-71.03931,0.008305,1.0,America/New_York,P1.11,USA,1076,4,N,3,9271,2,,2,,1,1,,18524,720,202,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,9262,360,101
129P10591,ANDREW P MCARDLE BRG,NORTHBOUND,PEARL ST,MA,SUFFOLK,02150,42.38666,-71.03928,42.38678,-71.03927,0.008305,1.0,America/New_York,P1.11,USA,1076,4,N,3,9271,2,1,2,,1,1,,18524,720,202,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,9262,360,101
129P08261,WASHINGTON ST,NORTHBOUND,NEPONSET ST/CHURCH ST/ROCKLAND ST,MA,NORFOLK,02021,42.15196,-71.14853,42.15261,-71.14758,0.066244,2.0,America/New_York,P1.11,USA,624,3,N,3,9271,2,,2,,1,1,,18145,833,198,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,9073,417,99
129N08657,RT-28 FRONTAGE,SOUTHBOUND,RT-28,MA,MIDDLESEX,02143,42.38265,-71.09105,42.38199,-71.09061,0.050844,1.5,America/New_York,P1.11,USA,720,4,N,3,9271,6,,2,,1,1,,12575,490,138,1,6,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6288,245,69
129P08260,WASHINGTON ST,NORTHBOUND,BAY RD,MA,NORFOLK,02021,42.13867,-71.14917,42.1389,-71.14907,0.016695,1.5,America/New_York,P1.13,USA,624,3,N,3,9271,2,,2,,1,1,,16484,758,181,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8242,379,91
129N04299,I-495,SOUTHBOUND,MA-111/EXIT 28,MA,MIDDLESEX,01719,42.48641,-71.54563,42.48344,-71.54774,0.231621,53.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,80308,2539,4315,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,40154,1270,2158
129N08656,RT-28 FRONTAGE,SOUTHBOUND,WASHINGTON ST,MA,MIDDLESEX,02143,42.3802,-71.08995,42.37988,-71.08986,0.022579,2.0,America/New_York,P1.11,USA,720,4,N,3,9271,2,,2,,1,1,,14127,550,155,1,28,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7064,275,78
129P08263,WASHINGTON ST,NORTHBOUND,RANDOLPH ST,MA,NORFOLK,02021,42.17613,-71.13191,42.17643,-71.13146,0.030989,4.5,America/New_York,P1.11,USA,624,3,N,3,9271,2,,2,,1,1,,24508,1127,268,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,12254,564,134
129N08655,RT-28 FRONTAGE,SOUTHBOUND,SOMERVILLE AVE/MEDFORD ST,MA,MIDDLESEX,02143,42.3777,-71.0893,42.3773,-71.08923,0.027865,4.0,America/New_York,P1.11,USA,720,3,N,3,9271,2,,2,,1,1,,16279,635,179,1,20,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8140,318,90
129N04298,I-495,SOUTHBOUND,MA-117/MAIN ST/EXIT 27,MA,WORCESTER,01740,42.43064,-71.59327,42.42765000814,-71.595719992487,0.241562,55.0,America/New_York,P1.3,USA,77,1,N,1,99999,6,1,6,495,2,1,495,77800,3032,7308,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,38900,1516,3654
129N08653,SOMERVILLE AVE,EASTBOUND,MA-2A/MASSACHUSETTS AVE,MA,MIDDLESEX,02140,42.38871,-71.11956,42.38857,-71.11903,0.029696,1.0,America/New_York,P1.11,USA,719,3,N,3,9271,1,,2,,1,1,,10012,389,109,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,10012,389,109
129N04295,I-495,SOUTHBOUND,US-20/LAKESIDE AVE/EXIT 24,MA,MIDDLESEX,01752,42.34496,-71.5754,42.3376,-71.57577,0.508947,61.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,81464,2403,3440,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,40732,1202,1720
129N04296,I-495,SOUTHBOUND,I-290/EXIT 25,MA,MIDDLESEX,01752,42.36564,-71.59331,42.36016,-71.58764,0.476775,59.0,America/New_York,P1.1,USA,77,1,N,1,9271,6,1,6,495,2,1,495,92785,2852,4008,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,46393,1426,2004
129N08651,SOMERVILLE AVE,EASTBOUND,BOW ST,MA,MIDDLESEX,02143,42.38141,-71.10021,42.38117,-71.09949,0.040317,4.0,America/New_York,P1.11,USA,719,3,N,3,9271,1,,2,,1,1,,16279,635,179,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,16279,635,179
129N04293,I-495,SOUTHBOUND,I-90/EXIT 22,MA,MIDDLESEX,01748,42.26449,-71.56403,42.26152,-71.5629,0.213335,65.0,America/New_York,P1.1,USA,77,1,N,1,9271,6,1,6,495,2,1,495,67641,1553,3852,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,33821,777,1926
129N08650,SOMERVILLE AVE,EASTBOUND,WARREN AVE,MA,MIDDLESEX,02143,42.38019,-71.09698,42.37965,-71.09576,0.08355,5.5,America/New_York,P1.11,USA,719,3,N,3,9271,1,,2,,1,1,,17067,635,179,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,17067,635,179
129N04291,I-495,SOUTHBOUND,MA-85/CEDAR ST/EXIT 20,MA,WORCESTER,01757,42.16762,-71.51158,42.16374,-71.50263,0.531394,69.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,67748,1562,3878,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,33874,781,1939
129+10100,MORRISSEY BLVD/W T MORRISSEY BLVD,NORTHBOUND,I-93/US-1/MA-3A/FREEPORT ST,MA,SUFFOLK,02122,42.29455,-71.04734,42.30064,-71.04916,0.441792,3.0,America/New_York,P1.3,USA,926,4,N,3,9271,2,,6,,1,1,,22674,1444,346,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,11337,722,173
129N04292,I-495,SOUTHBOUND,MAIN ST/EXIT 21,MA,MIDDLESEX,01748,42.2177,-71.54857,42.20939,-71.54406,0.618878,67.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,68293,1563,3885,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,34147,782,1943
129-05646,MA-126,SOUTHBOUND,MA-16/WASHINGTON ST (HOLLISTON) (NORTH),MA,MIDDLESEX,01746,42.2262,-71.4316,42.21145,-71.42529,1.087012,23.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,,2,126,4,1,126,8995,154,35,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4498,77,18
129+10101,MORRISSEY BLVD/W T MORRISSEY BLVD,NORTHBOUND,COLUMBIA RD/WILLIAM J DAY BLVD,MA,SUFFOLK,02125,42.30292,-71.04819,42.32154,-71.05094,1.369062,5.0,America/New_York,P1.11,USA,926,4,N,3,9271,2,1,6,,1,1,,31390,1442,374,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,15695,721,187
129-05647,MA-126,SOUTHBOUND,ELIOT ST,MA,MIDDLESEX,01721,42.27672,-71.4168,42.24183,-71.43138,2.577719,19.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,1,2,126,4,1,126,8995,154,34,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4498,77,17
129-05644,MA-126,SOUTHBOUND,MA-109/MILFORD ST,MA,NORFOLK,02053,42.16637,-71.44372,42.14468,-71.44288,1.499149,27.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,,2,126,4,1,126,8995,154,35,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4498,77,18
129-05645,MA-126,SOUTHBOUND,MA-16/WASHINGTON ST (HOLLISTON) (SOUTH),MA,MIDDLESEX,01746,42.19969,-71.42984,42.18302,-71.44461,1.415989,25.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,1,2,16,4,1,16,16207,637,158,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8104,319,79
129-05642,MA-126,SOUTHBOUND,MA-140/MECHANIC ST,MA,NORFOLK,02019,42.11392,-71.47268,42.08672,-71.47447,1.940595,32.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,1,2,126,4,1,126,15272,702,168,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7636,351,84
129-05643,MA-126,SOUTHBOUND,I-495,MA,NORFOLK,02019,42.1365,-71.44329,42.11462,-71.46229,1.833748,29.0,America/New_York,P1.11,USA,415,3,N,3,9271,2,1,2,126,4,1,126,13928,578,136,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6964,289,68
129+10106,NEWTON ST,EASTBOUND,W ROXBURY PKWY,MA,NORFOLK,02467,42.31021,-71.16308,42.307490004055,-71.156070015949,0.412444,3.0,America/New_York,P1.11,USA,928,3,N,3,9271,6,,4,,1,1,,28276,1117,314,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14138,559,157
129N10961,RT-135,WESTBOUND,MA-135/GREAT PLAIN AVE/SEAVER ST,MA,NORFOLK,02482,42.29884,-71.27911,42.2985,-71.27942,0.036085,3.0,America/New_York,P1.11,USA,1223,4,N,3,9271,6,,2,135,4,1,135,10693,490,116,1,50,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5347,245,58
129N09973,BROADWAY,EASTBOUND,I-90/BROADWAY ST,MA,SUFFOLK,02127,42.34399,-71.06209,42.34284,-71.05715,0.276014,1.0,America/New_York,P1.3,USA,889,4,N,3,9271,2,1,4,,1,1,,10265,472,113,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,5133,236,57
129-05641,MA-126,SOUTHBOUND,WRENTHAM RD/PULASKI BLVD,MA,NORFOLK,02019,42.0622,-71.48283,42.02616,-71.4899,2.692606,35.0,America/New_York,P1.11,USA,415,3,N,3,72505,2,1,2,126,4,1,126,15174,697,167,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7587,349,84
129N09974,BROADWAY,EASTBOUND,MAFFA WAY/MYSTIC AVE,MA,MIDDLESEX,02145,42.38646,-71.07974,42.38579,-71.0774,0.128075,7.5,America/New_York,P1.11,USA,890,3,N,3,9271,1,,3,38,1,1,38,17846,742,208,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,17846,742,208
129+10109,NORTH AVE,NORTHBOUND,CHURCH ST/PROSPECT ST,MA,MIDDLESEX,01880,42.49813,-71.07014,42.50535,-71.07808,0.654382,1.0,America/New_York,P1.11,USA,929,4,N,3,9271,2,,2,,1,1,,10345,213,28,1,9,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5173,107,14
129N09975,BROADWAY,EASTBOUND,MA-28/EDMANDS ST/MCGRATH HWY,MA,MIDDLESEX,02145,42.38968,-71.08837,42.38962,-71.08823,0.008258,7.0,America/New_York,P1.11,USA,890,4,N,3,9271,2,,4,,1,1,,10575,,,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,5288,,
129P08276,BAY RD,NORTHBOUND,WASHINGTON ST,MA,NORFOLK,02067,42.13853,-71.14924,42.13867,-71.14917,0.010315,7.5,America/New_York,P1.13,USA,625,3,N,3,9271,2,,2,27,4,1,,15251,701,166,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7626,351,83
129N08648,SOMERVILLE AVE,EASTBOUND,MCGRATH HWY/MEDFORD ST,MA,MIDDLESEX,02143,42.37752,-71.08979,42.3773,-71.08923,0.032375,8.0,America/New_York,P1.11,USA,719,3,N,3,9271,2,,2,,1,1,,16279,635,179,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8140,318,90
129N08647,BEACON ST,SOUTHBOUND,SOMERVILLE AVE,MA,MIDDLESEX,02143,42.38691,-71.11614,42.38666,-71.1163,0.019586,1.0,America/New_York,P1.11,USA,718,3,N,3,9271,2,1,2,,1,1,,8650,337,94,1,94,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4325,169,47
129N08646,BEACON ST,SOUTHBOUND,DICKINSON ST,MA,MIDDLESEX,02143,42.37464,-71.10193,42.37432,-71.10155,0.029406,1.0,America/New_York,P1.11,USA,718,3,N,3,9271,2,,2,,1,1,,13101,512,143,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6551,256,72
129N04288,I-495,SOUTHBOUND,MA-140/CENTRAL ST/EXIT 17,MA,NORFOLK,02038,42.09363,-71.4316,42.087680016122,-71.425500011644,0.518516,75.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,71245,2129,2869,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,35623,1065,1435
129N08645,HAMPSHIRE ST,SOUTHBOUND,DICKINSON ST,MA,MIDDLESEX,02139,42.37432,-71.10155,42.37415,-71.10133,0.016249,1.5,America/New_York,P1.11,USA,717,3,N,3,9271,2,,2,,1,1,,12241,477,134,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6121,239,67
129N04289,I-495,SOUTHBOUND,MA-126/HARTFORD AVE/EXIT 18,MA,NORFOLK,02019,42.11394,-71.46616,42.11145,-71.46396,0.205803,73.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,68774,2051,2934,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,34387,1026,1467
129N08644,HAMPSHIRE ST,SOUTHBOUND,CAMBRIDGE ST,MA,MIDDLESEX,02139,42.37399,-71.10115,42.37344,-71.10049,0.050815,2.0,America/New_York,P1.11,USA,717,3,N,3,9271,2,,2,,1,1,,11937,465,129,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5969,233,65
129N04286,I-495,SOUTHBOUND,MA-1A/SOUTH ST/EXIT 15,MA,NORFOLK,02093,42.04053,-71.3485,42.03995,-71.34527,0.170567,79.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,68525,2054,2741,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,34263,1027,1371
129N08643,HAMPSHIRE ST,SOUTHBOUND,BROADWAY,MA,MIDDLESEX,02139,42.36577,-71.09114,42.36541,-71.09109,0.026767,2.5,America/New_York,P1.11,USA,717,3,N,3,9271,2,,2,,1,1,,8554,333,93,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4277,167,47
129N04287,I-495,SOUTHBOUND,KING ST/EXIT 16,MA,NORFOLK,02038,42.06656,-71.40414,42.06259,-71.397,0.459367,77.0,America/New_York,P1.3,USA,77,1,N,1,9271,6,1,6,495,2,1,495,78156,2337,3120,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,39078,1169,1560
129N04284,I-495,SOUTHBOUND,I-95/EXIT 13,MA,NORFOLK,02035,42.02815,-71.26094,42.02463,-71.25323,0.46452,83.0,America/New_York,P1.1,USA,77,1,N,1,9271,6,1,6,495,2,1,495,77291,2308,3126,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,38646,1154,1563
129N10952,WASHINGTON ST,EASTBOUND,TREMONT ST/FANEUIL ST/BIGELOW ST,MA,SUFFOLK,02135,42.35069,-71.16842,42.35059,-71.16793,0.026135,2.0,America/New_York,P1.11,USA,1219,4,N,3,9271,1,,2,,1,1,,15471,617,108,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,15471,617,108
129N10957,WASHINGTON ST,WESTBOUND,MA-28/MEDFORD ST/MCGRATH HWY,MA,MIDDLESEX,02143,42.38044,-71.08939,42.3802,-71.08995,0.033075,2.0,America/New_York,P1.11,USA,1221,4,N,3,9271,6,,2,,1,1,,22669,883,248,1,30,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,11335,442,124
129N10958,WASHINGTON ST,WESTBOUND,CRESCENT ST,MA,MIDDLESEX,02143,42.38216,-71.08087,42.38212,-71.08111,0.012554,1.5,America/New_York,P1.11,USA,1221,4,N,3,9271,2,,2,,1,1,,20718,808,227,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,10359,404,114
129N10956,WASHINGTON ST,WESTBOUND,PROSPECT ST,MA,MIDDLESEX,02143,42.37952,-71.09362,42.37953,-71.09381,0.00972,2.0,America/New_York,P1.11,USA,1221,4,N,3,9271,2,,2,,1,1,,12431,895,214,1,94,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6216,448,107
129N10990,WOBURN ST,WESTBOUND,LEXINGTON ST,MA,MIDDLESEX,02420,42.4527,-71.19312,42.45258,-71.19338,0.015631,1.0,America/New_York,P1.11,USA,1232,4,N,3,9271,2,,2,,1,1,,10068,461,120,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5034,231,60
129-05611,MA-140,SOUTHBOUND,MA-16/MAIN ST,MA,WORCESTER,01757,42.15229,-71.55863,42.1321,-71.52812,2.130457,37.0,America/New_York,P1.11,USA,87,3,N,3,9271,2,,2,140,4,1,140,9858,447,104,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4929,224,52
129N10993,W 4TH ST,EASTBOUND,DORCHESTER AVE,MA,SUFFOLK,02127,42.34163,-71.05716,42.34158,-71.05705,0.006594,2.0,America/New_York,P1.11,USA,1234,4,N,3,9271,2,,4,,1,1,,10265,472,113,1,46,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,5133,236,57
129N10994,W 4TH ST,EASTBOUND,NEW FRONTAGE RD,MA,SUFFOLK,02118,42.34278,-71.06175,42.34273,-71.06158,0.009342,1.5,America/New_York,P1.11,USA,1234,4,N,3,9271,2,,2,,1,1,,22540,878,246,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,11270,439,123
129P11857,RT-38,NORTHBOUND,MA-38/MA-60/HIGH ST/RIVERSIDE AVE,MA,MIDDLESEX,02155,42.41803,-71.10993,42.41824,-71.1097,0.018668,6.0,America/New_York,P1.11,USA,1027,2,N,3,9271,1,,2,60,4,1,60,11234,451,107,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11234,451,107
129P11858,WALNUT ST,NORTHBOUND,RT-9/BOYLSTON ST,MA,MIDDLESEX,02461,42.31905,-71.20397,42.31921,-71.20405,0.011784,1.0,America/New_York,P1.11,USA,1531,4,N,3,9271,2,,4,9,4,1,9,41510,1910,457,1,46,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,20755,955,229
129P51070,HIGH ST,NORTHBOUND,SURFACE RD/ATLANTIC AVE,MA,SUFFOLK,02110,42.3567,-71.05149,42.3567,-71.05079,0.035733,2.5,America/New_York,P1.11,USA,51066,5,N,3,9271,1,,1,,1,1,,4590,224,27,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4590,224,27
129+05600,MA-140,NORTHBOUND,MA-115/TURNER RD,MA,NORFOLK,02035,42.07558,-71.26879,42.07986,-71.28384,0.852526,43.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,,2,140,4,1,140,12258,645,112,1,31,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6129,323,56
129+05601,MA-140,NORTHBOUND,MA-140/EAST ST,MA,NORFOLK,02093,42.07986,-71.28384,42.07887,-71.29293,0.483606,44.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,,2,140,4,1,140,11724,607,108,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5862,304,54
129N08679,MA-1A,SOUTHBOUND,BROAD ST/MARKET ST/LYNNWAY,MA,ESSEX,01901,42.46133,-70.94609,42.45938,-70.94773,0.217519,34.0,America/New_York,P1.11,USA,501,4,N,3,9271,2,,6,1,4,1,1A,31491,1185,278,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,15746,593,139
129N08677,MA-1A,SOUTHBOUND,LYNNWAY,MA,SUFFOLK,02151,42.44138,-70.96729,42.44012,-70.96872,0.113901,39.0,America/New_York,P1.11,USA,501,4,N,3,9271,6,1,4,1,4,1,1A,50631,2326,556,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,25316,1163,278
129N10986,WINONA ST,EASTBOUND,US-1/NEWBURY ST/NEWBURYPORT TPKE,MA,ESSEX,01960,42.5361,-70.98954,42.53605,-70.98926,0.014665,1.5,America/New_York,P1.11,USA,1231,4,N,3,9271,6,,4,1,3,1,1,71251,3276,795,1,28,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,35626,1638,398
129N08675,MA-1A,SOUTHBOUND,MA-60/BEACH ST/AMERICAN LEGION HWY,MA,SUFFOLK,02151,42.40937,-71.00119,42.40805,-71.00234,0.150821,43.0,America/New_York,P1.11,USA,501,2,N,3,9271,6,,4,1,1,1,1A,44203,1817,484,1,56,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,22102,909,242
129-05608,MA-140,SOUTHBOUND,MA-126/S MAIN ST,MA,NORFOLK,02019,42.09648,-71.50178,42.08672,-71.47447,1.85308,41.0,America/New_York,P1.11,USA,87,3,N,3,72505,2,,2,140,4,1,140,7005,321,76,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,3503,161,38
129N08674,MA-1A,SOUTHBOUND,MA-145/REVERE BEACH PKWY,MA,SUFFOLK,02151,42.40445,-71.00282,42.40257,-71.00436,0.151798,45.0,America/New_York,P1.11,USA,501,2,N,3,9271,6,1,5,1,4,1,1A,42991,2058,548,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2.5,21496,1029,274
129-05606,MA-140,SOUTHBOUND,MAIN ST/W CENTRAL ST,MA,NORFOLK,02038,42.09039,-71.42554,42.08247,-71.39691,1.612338,46.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,,2,140,4,1,140,7645,379,90,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,3823,190,45
129-05607,MA-140,SOUTHBOUND,I-495 (FRANKLIN),MA,NORFOLK,02038,42.08373,-71.45268,42.08965,-71.4288,1.323707,44.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,1,4,140,4,1,140,8183,373,89,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,4092,187,45
129-05604,MA-140,SOUTHBOUND,CREEK ST,MA,NORFOLK,02093,42.07759,-71.36834,42.07282,-71.34489,1.281293,49.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,1,2,140,4,1,140,8566,393,92,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4283,197,46
129-05605,MA-140,SOUTHBOUND,KING ST/CHESTNUT ST,MA,NORFOLK,02038,42.08247,-71.39691,42.08066,-71.38925,0.416016,47.0,America/New_York,P1.11,USA,87,4,N,3,9271,2,1,2,140,4,1,140,8400,387,92,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4200,194,46
129N10989,WOBURN ST,WESTBOUND,RT-225/RT-4/MASSACHUSETTS AVE,MA,MIDDLESEX,02420,42.44612,-71.22209,42.44602,-71.22261,0.027392,1.0,America/New_York,P1.11,USA,1232,4,N,3,9271,2,,2,,1,1,,10068,463,110,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5034,232,55
129P08218,MAIN ST,NORTHBOUND,RT-126/SUMMER ST,MA,NORFOLK,02053,42.1365,-71.44329,42.13669,-71.44301,0.019442,1.0,America/New_York,P1.11,USA,612,3,N,3,9271,2,,2,,1,1,,8631,336,94,1,95,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4316,168,47
129P10517,TEDESCO ST,EASTBOUND,VINNIN ST,MA,ESSEX,01945,42.4851,-70.89779,42.48514,-70.89754,0.013032,1.0,America/New_York,P1.11,USA,1058,4,N,3,9271,2,,2,,1,1,,14855,579,163,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7428,290,82
129P10518,TEDESCO ST,EASTBOUND,MAPLE ST/HUMPHREY ST,MA,ESSEX,01945,42.48934,-70.8803,42.48941,-70.88003,0.014579,1.0,America/New_York,P1.11,USA,1058,4,N,3,9271,2,,2,,1,1,,8837,344,97,1,24,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4419,172,49
129N09991,CAMBRIDGE ST,EASTBOUND,MA-28/MONSIGNOR O'BRIEN HWY,MA,MIDDLESEX,02141,42.37054,-71.0762,42.37041,-71.07565,0.029472,6.0,America/New_York,P1.11,USA,895,4,N,3,9271,6,,6,28,4,1,28,43838,2015,481,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,21919,1008,241
129P08219,MAIN ST,NORTHBOUND,RT-109/HIGHLAND ST/FRANKLIN ST,MA,NORFOLK,02053,42.14349,-71.43274,42.14378,-71.43227,0.031322,1.0,America/New_York,P1.11,USA,612,3,N,3,9271,2,,2,,1,1,,8631,336,94,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4316,168,47
129N09995,CAMBRIDGE ST,WESTBOUND,CRESCENT ST,MA,SUFFOLK,02129,42.3822,-71.08053,42.38216,-71.08087,0.017568,2.5,America/New_York,P1.11,USA,896,4,N,3,9271,2,,2,,1,1,,20718,808,227,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,10359,404,114
